Exit_Time,Cumulative,Daily_Return,Cumulative_Max,Drawdown
2023-09-13,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-14,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-15,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-16,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-17,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-18,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-19,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-20,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-21,119428.35822000001,0.0,137555.00393500002,-0.1317774359089513
2023-09-22,120050.49687,0.00520930421612209,137555.00393500002,-0.12725460044529935
2023-09-23,120050.49687,0.0,137555.00393500002,-0.12725460044529935
2023-09-24,120050.49687,0.0,137555.00393500002,-0.12725460044529935
2023-09-25,120050.49687,0.0,137555.00393500002,-0.12725460044529935
2023-09-26,120050.49687,0.0,137555.00393500002,-0.12725460044529935
2023-09-27,120050.49687,0.0,137555.00393500002,-0.12725460044529935
2023-09-28,119574.95017000001,-0.003961222255622565,137555.00393500002,-0.1307117389455077
2023-09-29,119574.95017000001,0.0,137555.00393500002,-0.1307117389455077
2023-09-30,119574.95017000001,0.0,137555.00393500002,-0.1307117389455077
2023-10-01,119574.95017000001,0.0,137555.00393500002,-0.1307117389455077
2023-10-02,119574.95017000001,0.0,137555.00393500002,-0.1307117389455077
2023-10-03,121070.57252000002,0.012507823318125277,137555.00393500002,-0.11983883496371761
2023-10-04,121070.57252000002,0.0,137555.00393500002,-0.11983883496371761
2023-10-05,120935.05347000001,-0.0011193393008661623,137555.00393500002,-0.12082403394683894
2023-10-06,120935.05347000001,0.0,137555.00393500002,-0.12082403394683894
2023-10-07,120935.05347000001,0.0,137555.00393500002,-0.12082403394683894
2023-10-08,120935.05347000001,0.0,137555.00393500002,-0.12082403394683894
2023-10-09,120935.05347000001,0.0,137555.00393500002,-0.12082403394683894
2023-10-10,120407.63637000001,-0.0043611598528862094,137555.00393500002,-0.12465826087361231
2023-10-11,120266.38932000002,-0.001173073853604767,137555.00393500002,-0.1256851013807504
2023-10-12,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-13,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-14,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-15,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-16,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-17,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-18,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-19,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-20,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-21,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-22,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-23,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-24,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-25,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-26,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
2023-10-27,120266.38932000002,0.0,137555.00393500002,-0.1256851013807504
