Open time,Open,High,Low,Close,Volume,Taker buy base asset volume,Taker buy quote asset volume,Symbol,Rolling_Std_Close,Rolling_Mean_Close,ATR,direction
2024-03-05 11:00:00,66902.1,66995.6,66555.7,66749.0,11365.599,5316.481,355125341.9013,BTCUSDT,903.7531083607182,67101.84999999999,1005.6000000000016,-1
2024-03-05 12:00:00,66749.1,67435.7,66669.5,67399.1,13538.137,7410.67,497422889.97288,BTCUSDT,809.055444797028,67193.48333333334,1020.591666666668,-1
2024-03-05 13:00:00,67399.1,68142.0,67383.0,67851.9,28979.074,14496.446,982897190.02659,BTCUSDT,694.954416698192,67305.09583333334,1024.9208333333345,-1
2024-03-05 14:00:00,67851.9,68920.3,67313.4,68809.6,45244.754,22844.209,1558630642.04512,BTCUSDT,720.0196693055508,67412.83750000001,1012.0208333333348,-1
2024-03-05 15:00:00,68809.6,69350.0,66484.0,66841.3,109731.76,51750.236,3508250838.83188,BTCUSDT,704.7158710023999,67426.83333333333,1098.6625000000013,-1
2024-03-05 16:00:00,66839.8,67096.5,64536.6,65621.9,115561.79,56051.369,3677025695.27304,BTCUSDT,779.790021347668,67385.3,1172.8250000000014,1
2024-03-05 17:00:00,65621.9,65705.3,63500.1,65660.7,80669.413,38640.122,2497187100.47121,BTCUSDT,851.8572077061588,67332.16666666667,1206.2250000000013,1
2024-03-05 18:00:00,65660.7,65660.7,63751.8,64075.9,36854.94,16752.091,1081524410.5979,BTCUSDT,1075.3023980146263,67223.325,1243.891666666668,1
2024-03-05 19:00:00,64075.8,64329.9,59112.0,61510.2,146336.141,64349.608,3995856370.20103,BTCUSDT,1583.612581081186,66974.45,1412.5291666666678,1
2024-03-05 20:00:00,61497.3,63221.9,61202.3,61956.6,94452.067,45841.473,2859311915.06903,BTCUSDT,1880.3725171670933,66744.0625,1466.2708333333342,1
2024-03-05 21:00:00,61956.7,64035.5,61940.0,63301.1,52838.392,27935.737,1768583679.44848,BTCUSDT,1999.5296387077983,66571.07083333333,1516.1458333333342,1
2024-03-05 22:00:00,63301.2,63621.3,62504.0,63439.2,30970.372,15981.496,1008659605.14865,BTCUSDT,2073.2726618257047,66381.1375,1533.579166666668,1
2024-03-05 23:00:00,63439.3,64393.9,63272.0,63747.4,22466.217,11396.753,727749944.68306,BTCUSDT,2098.3501482752117,66191.59583333334,1532.5125000000014,1
2024-03-06 00:00:00,63747.5,64186.0,63420.4,63475.5,17324.732,8349.94,532764743.80045,BTCUSDT,2126.9949149210333,65998.3125,1534.1791666666677,1
2024-03-06 01:00:00,63475.5,63838.8,63132.5,63160.0,12768.224,6232.714,395587748.5332,BTCUSDT,2127.357662110051,65771.50833333335,1531.9083333333344,1
2024-03-06 02:00:00,63159.9,63562.4,62829.3,62851.5,12727.541,5816.836,367907339.8958,BTCUSDT,2140.6278677633018,65547.60416666667,1527.487500000001,1
2024-03-06 03:00:00,62851.4,63421.0,62833.1,63323.6,11744.74,6600.448,416974208.0992,BTCUSDT,2108.8951011525314,65344.2625,1522.5333333333344,1
2024-03-06 04:00:00,63323.6,64659.4,63313.3,64652.1,17012.526,9564.189,611771403.5225,BTCUSDT,2064.286630961551,65227.67916666667,1515.2458333333343,1
2024-03-06 05:00:00,64652.0,66498.6,64293.2,66475.9,46635.221,24541.639,1609532357.98701,BTCUSDT,2045.0039427875413,65203.24166666667,1505.9291666666677,1
2024-03-06 06:00:00,66476.4,66600.0,65759.6,65798.0,26065.136,12370.502,818137441.5873,BTCUSDT,1997.280937091416,65137.80833333333,1504.8375000000012,1
2024-03-06 07:00:00,65797.6,66846.6,65528.5,66759.4,18424.89,10231.955,677685857.92855,BTCUSDT,2012.8742707344409,65160.125,1507.3041666666684,1
2024-03-06 08:00:00,66759.3,67729.5,66641.1,67015.9,37555.738,18734.63,1259169701.85671,BTCUSDT,2014.9971564699056,65162.36666666667,1494.7875000000013,1
2024-03-06 09:00:00,67015.8,67449.8,66117.4,66192.5,23868.717,10811.895,722961714.46978,BTCUSDT,2006.5270059979748,65148.76666666666,1515.8041666666684,1
2024-03-06 10:00:00,66192.5,66850.4,66187.0,66729.9,13920.175,7484.314,498440743.40092,BTCUSDT,2000.282954966529,65141.59166666667,1511.3041666666677,1
2024-03-06 11:00:00,66730.0,67419.3,66440.8,67383.9,19523.575,9973.317,668674386.16543,BTCUSDT,2026.4921830123264,65168.04583333334,1533.745833333334,1
2024-03-06 12:00:00,67383.9,67689.8,64615.5,65999.9,60059.886,27704.117,1832912231.43311,BTCUSDT,1979.0888149285463,65109.74583333333,1629.9166666666677,1
2024-03-06 13:00:00,66000.0,66730.0,65379.7,66394.1,37187.905,18856.177,1247171930.73733,BTCUSDT,1912.5197959717896,65049.00416666667,1654.5541666666677,1
2024-03-06 14:00:00,66394.0,67299.0,65902.2,65938.3,39481.504,18917.035,1261729633.32487,BTCUSDT,1749.9451694935965,64929.36666666666,1645.8000000000009,1
2024-03-06 15:00:00,65938.3,66733.3,65330.2,66541.3,36305.712,18086.952,1196573523.70563,BTCUSDT,1736.7157437228584,64916.86666666666,1584.8458333333344,1
2024-03-06 16:00:00,66541.3,67204.4,66275.0,67162.2,20751.648,10676.547,712806245.47167,BTCUSDT,1791.4988965962864,64981.04583333333,1516.908333333334,1
2024-03-06 17:00:00,67164.2,67424.3,66700.0,67397.2,16854.625,8290.086,555851016.53718,BTCUSDT,1854.1140973761687,65053.4,1455.204166666667,1
2024-03-06 18:00:00,67397.2,67570.0,66666.0,67162.8,16515.274,8034.129,539227439.07694,BTCUSDT,1890.0773096637388,65182.02083333332,1413.3333333333342,1
2024-03-06 19:00:00,67162.0,67322.2,66702.0,66803.5,9763.221,4827.088,323394193.92388,BTCUSDT,1746.356312627601,65402.57499999999,1221.7625000000007,1
2024-03-06 20:00:00,66803.5,67425.2,66720.0,66934.1,13100.065,6476.198,434494408.25688,BTCUSDT,1609.523300878537,65609.97083333334,1166.995833333334,1
2024-03-06 21:00:00,66934.1,66934.1,66323.0,66475.2,12011.008,5422.962,361310762.379,BTCUSDT,1540.4819957889565,65742.22499999999,1105.1458333333342,1
2024-03-06 22:00:00,66475.1,66547.4,65930.7,65972.6,7054.52,3098.723,205379332.9743,BTCUSDT,1460.53410322004,65847.78333333334,1084.2875000000006,1
2024-03-06 23:00:00,65972.6,66313.7,65750.6,66128.1,7355.23,3864.133,255258799.0523,BTCUSDT,1390.8628647999908,65946.97916666667,1061.0041666666668,1
2024-03-07 00:00:00,66128.0,66322.3,65750.8,66255.5,8014.654,4268.819,282254520.2157,BTCUSDT,1288.046175689608,66062.8125,1052.916666666667,1
2024-03-07 01:00:00,66255.6,66502.0,65609.3,66483.9,10811.86,5553.03,366754705.28603,BTCUSDT,1131.5456116454109,66201.30833333333,1060.6833333333334,1
2024-03-07 02:00:00,66483.9,66539.0,65926.0,66174.1,9139.367,4595.114,304362854.4087,BTCUSDT,878.9478388848588,66339.75,1055.6791666666668,1
2024-03-07 03:00:00,66174.1,66438.1,65891.7,65914.9,7563.483,3858.187,255175882.7328,BTCUSDT,610.4946625708242,66447.72083333334,1053.9500000000005,1
2024-03-07 04:00:00,65915.0,66235.0,65715.8,65905.5,7554.802,3617.822,238733043.9433,BTCUSDT,492.3976962662734,66499.94583333333,1019.4958333333336,1
2024-03-07 05:00:00,65905.5,66195.1,65702.8,65852.8,8988.633,4438.482,292805628.4034,BTCUSDT,509.8387892428301,66473.98333333334,948.1166666666668,1
2024-03-07 06:00:00,65852.8,66254.3,65723.6,65931.7,8984.471,4539.43,299623945.7899,BTCUSDT,502.8134548903486,66479.55416666667,935.2125000000002,1
2024-03-07 07:00:00,65931.6,66536.1,65831.7,66447.8,9506.904,5231.799,346592761.011,BTCUSDT,499.2838588649919,66466.57083333333,909.641666666667,1
2024-03-07 08:00:00,66447.8,67107.8,66404.2,66728.7,16332.228,8150.105,544467696.50594,BTCUSDT,488.8786143299838,66454.60416666667,893.6083333333341,1
2024-03-07 09:00:00,66728.7,66982.6,66583.8,66774.7,7490.314,3796.416,253673777.8444,BTCUSDT,489.7511540390053,66478.8625,854.7083333333339,1
2024-03-07 10:00:00,66774.7,67027.8,66698.2,66964.6,7192.714,3624.626,242385763.6486,BTCUSDT,497.2672432746667,66488.64166666668,840.8000000000011,1
2024-03-07 11:00:00,66964.5,67350.0,66534.0,66974.9,17223.154,8468.579,566860553.97731,BTCUSDT,471.5980233782553,66471.59999999999,834.0291666666677,1
2024-03-07 12:00:00,66975.0,67194.4,66637.8,66782.7,9743.517,4645.609,311083090.8501,BTCUSDT,464.5735769583738,66504.21666666666,729.1250000000006,1
2024-03-07 13:00:00,66782.7,67088.8,66653.5,66978.0,8192.99,4240.525,283706986.9605,BTCUSDT,473.75453007500846,66528.54583333332,691.0000000000006,1
2024-03-07 14:00:00,66978.0,67994.0,66588.0,67090.0,45162.467,22739.243,1530209136.73859,BTCUSDT,469.6793815480635,66576.53333333334,691.3833333333338,1
2024-03-07 15:00:00,67090.1,67650.0,66804.3,67317.1,21013.619,10795.935,725761266.48872,BTCUSDT,493.2540776790616,66608.85833333334,668.1583333333334,1
2024-03-07 16:00:00,67317.2,67547.6,67068.5,67369.1,13442.195,6120.649,411933142.4028,BTCUSDT,505.01343932317445,66617.47916666667,649.3958333333339,1
2024-03-07 17:00:00,67369.1,68101.3,67283.0,67655.1,23842.867,12174.502,825025727.14183,BTCUSDT,524.6865840898098,66628.22499999999,653.3125000000006,1
2024-03-07 18:00:00,67656.4,67853.8,67464.2,67667.9,9225.86,4599.313,311178856.77,BTCUSDT,556.2425061393183,66649.27083333333,631.8791666666675,1
2024-03-07 19:00:00,67668.0,67925.0,67273.1,67559.3,10280.689,5093.661,344073804.4074,BTCUSDT,585.9550634313052,66680.7625,633.2000000000007,1
2024-03-07 20:00:00,67559.4,67974.8,67519.5,67590.0,12329.282,5725.113,388086025.50653,BTCUSDT,612.9580622004901,66708.09166666666,622.7875000000009,1
2024-03-07 21:00:00,67590.0,67626.6,67082.4,67301.7,12198.424,5709.817,384344865.5375,BTCUSDT,622.4486781578785,66742.52916666667,620.0000000000013,1
2024-03-07 22:00:00,67303.0,67550.0,67030.8,67153.3,5029.363,2446.697,164785160.3896,BTCUSDT,605.375573150502,66791.72499999999,615.9375000000013,1
2024-03-07 23:00:00,67153.3,67240.0,66852.1,66870.0,6828.931,3221.277,215909448.8086,BTCUSDT,588.728375262341,66822.6375,608.6375000000013,1
2024-03-08 00:00:00,66870.0,67167.6,66800.0,67130.8,6159.953,3295.595,220634479.5928,BTCUSDT,579.1005604038451,66859.10833333332,600.1416666666682,1
2024-03-08 01:00:00,67130.8,67330.0,66871.2,66998.9,7224.932,3887.971,260956960.4028,BTCUSDT,574.1129616684315,66880.56666666667,582.0625000000018,1
2024-03-08 02:00:00,66999.0,67192.7,66895.4,67184.9,4947.175,2684.416,179928463.0825,BTCUSDT,556.8499537726167,66922.68333333333,568.9083333333352,1
2024-03-08 03:00:00,67184.9,67339.6,67054.3,67219.9,5504.792,3021.978,203108624.1984,BTCUSDT,516.4104433651215,66977.05833333333,558.0291666666684,1
2024-03-08 04:00:00,67220.0,67313.3,67051.7,67135.3,3028.074,1395.574,93746798.2734,BTCUSDT,463.7943847292818,67028.3,547.2958333333354,1
2024-03-08 05:00:00,67135.3,67170.4,66818.1,66961.4,5255.835,2217.105,148476599.0462,BTCUSDT,391.1458972980248,67074.49166666665,541.4625000000015,1
2024-03-08 06:00:00,66961.4,67682.0,66891.1,67634.0,8821.939,5358.49,360482246.17404,BTCUSDT,323.3803561853295,67145.42083333332,552.304166666668,1
2024-03-08 07:00:00,67634.0,67719.3,67272.0,67308.5,10744.57,4718.505,318462773.0921,BTCUSDT,288.4949546224948,67181.28333333333,541.5916666666677,1
2024-03-08 08:00:00,67308.5,67477.8,67093.0,67280.4,7754.82,3804.284,255997753.0584,BTCUSDT,272.39557469674963,67204.27083333333,528.3083333333343,1
2024-03-08 09:00:00,67280.4,67492.6,67100.0,67202.0,6101.75,3089.266,207840501.9303,BTCUSDT,256.6041923347927,67222.075,528.0500000000011,1
2024-03-08 10:00:00,67202.0,67476.5,67168.4,67396.6,4194.269,2122.164,142898991.4533,BTCUSDT,252.88259563671824,67240.075,527.1541666666677,1
2024-03-08 11:00:00,67396.5,67838.0,67335.2,67822.0,9314.64,4957.652,335038313.2388,BTCUSDT,272.6090359941705,67275.37083333333,514.1041666666679,-1
2024-03-08 12:00:00,67821.5,67860.0,67428.8,67517.2,7173.853,3224.177,217957787.07363,BTCUSDT,255.5929869969921,67305.975,508.87916666666814,-1
2024-03-08 13:00:00,67517.1,67950.0,67350.0,67836.9,14852.778,7582.561,513308847.9165,BTCUSDT,267.5260813207247,67341.7625,515.741666666668,-1
2024-03-08 14:00:00,67836.9,68732.0,67600.0,68501.6,35545.749,18726.219,1277972271.91497,BTCUSDT,351.69946159791954,67400.57916666668,504.32500000000135,-1
2024-03-08 15:00:00,68500.7,70330.8,67219.4,67685.8,110816.905,55939.944,3847550200.52962,BTCUSDT,355.92169133722666,67415.94166666667,598.7291666666684,-1
2024-03-08 16:00:00,67685.8,68000.0,66120.0,67863.7,91138.661,44764.001,3001719869.01784,BTCUSDT,367.23089881641147,67436.55,657.1000000000016,-1
2024-03-08 17:00:00,67863.8,68876.9,67713.8,68402.2,29225.187,15215.549,1039626609.45744,BTCUSDT,415.1063498948703,67467.67916666667,671.4666666666677,-1
2024-03-08 18:00:00,68402.2,68876.0,68129.2,68624.8,17667.067,8453.239,579296503.42178,BTCUSDT,476.5771674385628,67507.55,686.3500000000009,-1
2024-03-08 19:00:00,68624.8,68922.0,68167.1,68922.0,13986.967,6686.833,458572184.2954,BTCUSDT,557.3427284359468,67564.32916666668,690.6416666666677,-1
2024-03-08 20:00:00,68921.9,69447.0,68835.2,69116.6,26117.802,13936.205,963670943.31446,BTCUSDT,641.2044493965462,67627.9375,697.1625000000009,-1
2024-03-08 21:00:00,69116.6,69227.8,67820.0,68219.9,19545.467,8958.062,614620035.5873,BTCUSDT,648.246874927647,67666.19583333333,733.1458333333339,-1
2024-03-08 22:00:00,68220.0,68476.8,68038.0,68141.1,7326.832,4031.582,275373026.04291,BTCUSDT,645.6196174363624,67707.35416666667,729.7958333333341,-1
2024-03-08 23:00:00,68141.0,68442.8,68074.1,68180.2,6937.19,3497.371,238741008.1217,BTCUSDT,626.8576934280817,67761.94583333333,728.9958333333343,-1
2024-03-09 00:00:00,68180.2,68343.9,68061.5,68150.9,5502.616,2624.091,178942596.7285,BTCUSDT,616.703890613358,67804.45,725.4458333333338,-1
2024-03-09 01:00:00,68150.9,68218.8,67908.7,67971.7,4635.875,2177.516,148184640.8548,BTCUSDT,592.9687935692099,67844.98333333332,719.2500000000006,-1
2024-03-09 02:00:00,67971.8,68280.7,67920.9,68209.6,3985.711,2353.33,160324605.6385,BTCUSDT,580.1259480802868,67887.67916666667,721.8541666666673,-1
2024-03-09 03:00:00,68209.6,68337.0,68130.0,68297.1,3357.108,1964.058,134063274.2954,BTCUSDT,567.7533426584267,67932.5625,718.5916666666672,-1
2024-03-09 04:00:00,68297.2,68436.9,68179.3,68350.6,3338.091,1745.126,119193506.4299,BTCUSDT,547.3849627029341,67983.2,718.4249999999998,-1
2024-03-09 05:00:00,68350.6,68361.0,68202.0,68299.6,2284.157,1082.168,73892324.61,BTCUSDT,505.3158615455498,68038.95833333333,710.3708333333337,-1
2024-03-09 06:00:00,68299.7,68588.8,68202.9,68486.3,5463.999,2720.827,186196050.8961,BTCUSDT,505.56772950248944,68074.47083333334,693.4958333333343,-1
2024-03-09 07:00:00,68486.4,68608.7,68321.9,68336.3,4169.455,1659.039,113674246.9718,BTCUSDT,480.7873266446675,68117.29583333334,686.8083333333343,-1
2024-03-09 08:00:00,68336.3,68530.5,68336.3,68366.9,5430.028,2327.551,159257726.0296,BTCUSDT,448.636546679459,68162.56666666667,678.8666666666674,-1
2024-03-09 09:00:00,68366.9,68433.6,68200.0,68366.5,3810.741,1765.157,120617882.2057,BTCUSDT,400.63630076555154,68211.08750000001,672.2416666666674,-1
2024-03-09 10:00:00,68366.6,68380.3,67996.0,68223.9,9365.007,3911.356,266557669.4297,BTCUSDT,361.1559821015993,68245.55833333333,675.4166666666673,-1
2024-03-09 11:00:00,68223.9,68410.6,68185.3,68360.3,3544.516,1916.632,130944924.8845,BTCUSDT,350.25854837318974,68267.9875,663.8541666666673,-1
2024-03-09 12:00:00,68360.3,68554.7,68243.5,68524.8,4824.983,2517.523,172210534.4431,BTCUSDT,314.962561586683,68309.97083333333,658.8541666666673,-1
2024-03-09 13:00:00,68524.7,68580.0,68363.7,68400.3,3747.758,1865.418,127741039.8575,BTCUSDT,298.7488460686181,68333.44583333333,642.8666666666674,-1
2024-03-09 14:00:00,68400.2,68448.7,68125.4,68189.0,6515.503,2411.261,164651877.0816,BTCUSDT,297.91209964398524,68320.42083333332,609.1708333333341,-1
2024-03-09 15:00:00,68189.0,68411.0,68188.9,68341.6,3265.468,1700.042,116105300.044,BTCUSDT,265.48335406989275,68347.74583333333,488.7833333333341,-1
2024-03-09 16:00:00,68341.5,68373.9,68062.6,68160.0,4123.814,2034.243,138710280.2253,BTCUSDT,248.3302953360257,68360.09166666666,423.4208333333336,-1
2024-03-09 17:00:00,68160.0,68294.9,68050.0,68218.3,3303.451,1614.408,110057879.7047,BTCUSDT,249.80733007212805,68352.42916666667,385.1625000000004,-1
2024-03-09 18:00:00,68218.3,68391.8,68172.3,68308.7,2668.617,1299.836,88793319.0386,BTCUSDT,243.0645126726841,68339.25833333333,363.1916666666669,-1
2024-03-09 19:00:00,68308.7,68391.0,68199.0,68255.0,1919.367,862.872,58917233.1832,BTCUSDT,209.32840782084787,68311.46666666666,339.73750000000047,-1
2024-03-09 20:00:00,68255.0,68425.2,68254.9,68395.0,2558.706,1471.691,100619553.7737,BTCUSDT,122.45049044682588,68281.40000000001,321.34166666666715,-1
2024-03-09 21:00:00,68394.9,68492.9,68266.2,68432.0,2540.119,1452.945,99384387.6376,BTCUSDT,125.43636812194408,68290.2375,272.1291666666669,-1
2024-03-09 22:00:00,68431.9,68469.7,68372.0,68412.7,1564.266,768.076,52555029.2829,BTCUSDT,123.63515041701233,68301.55416666667,257.9166666666667,-1
2024-03-09 23:00:00,68412.6,68497.8,68313.6,68360.1,2979.649,1336.113,91404889.3627,BTCUSDT,121.39089573434744,68309.05,250.22916666666663,-1
2024-03-10 00:00:00,68360.2,68508.2,68262.5,68399.9,5380.162,2766.723,189177716.4571,BTCUSDT,117.87634734262082,68319.425,248.70000000000013,-1
2024-03-10 01:00:00,68400.0,69344.0,68370.3,69029.7,24447.167,12907.061,889757974.48864,BTCUSDT,168.9505842828009,68363.50833333333,276.34999999999974,-1
2024-03-10 02:00:00,69029.8,69292.9,68828.9,68886.2,8506.594,3891.612,268856310.3276,BTCUSDT,196.37621613329327,68391.7,280.6916666666663,-1
2024-03-10 03:00:00,68886.2,69225.4,68764.8,69208.1,5902.894,3255.72,224747649.5352,BTCUSDT,256.22196375818527,68429.65833333334,291.2583333333326,-1
2024-03-10 04:00:00,69208.0,69780.0,69099.1,69492.5,15455.079,8092.085,562726562.59671,BTCUSDT,334.8584721350863,68477.2375,308.89583333333275,-1
2024-03-10 05:00:00,69492.5,69609.7,69253.4,69402.2,5606.796,2658.085,184589170.8555,BTCUSDT,381.7772956346227,68523.17916666667,317.11666666666616,-1
2024-03-10 06:00:00,69402.2,69471.7,69125.6,69405.8,4662.626,2237.75,155136876.2716,BTCUSDT,421.9401821594808,68561.49166666667,315.4583333333321,-1
2024-03-10 07:00:00,69405.7,69527.4,69305.6,69430.0,4609.058,2413.977,167572684.9955,BTCUSDT,454.37608997748976,68607.0625,312.7499999999982,-1
2024-03-10 08:00:00,69429.9,69799.8,69413.3,69734.7,6166.987,3254.081,226529473.0408,BTCUSDT,505.8123307085782,68664.05416666667,320.7624999999983,-1
2024-03-10 09:00:00,69734.7,69991.8,69227.3,69902.5,19567.179,9879.631,688574715.96882,BTCUSDT,560.7202751286158,68728.05416666665,342.8833333333314,-1
2024-03-10 10:00:00,69902.5,69999.8,69653.2,69857.4,13577.971,6479.823,452728484.0535,BTCUSDT,594.9584097037819,68796.11666666667,341.3124999999982,-1
2024-03-10 11:00:00,69857.5,69941.6,69474.2,69639.5,7690.244,3665.17,255532839.3283,BTCUSDT,611.2928079924793,68849.41666666667,351.39999999999844,-1
2024-03-10 12:00:00,69639.6,69937.7,69496.3,69845.9,10287.938,5297.423,369582082.4228,BTCUSDT,639.6159389852974,68904.46250000001,356.8249999999983,-1
2024-03-10 13:00:00,69845.9,69899.9,69150.0,69388.8,10369.641,4491.433,312454183.7164,BTCUSDT,637.5628112293965,68945.65000000001,379.0583333333313,-1
2024-03-10 14:00:00,69388.7,69539.9,68672.9,69332.4,19969.374,9941.164,687532739.8414,BTCUSDT,621.0709067680887,68993.29166666667,401.7124999999978,-1
2024-03-10 15:00:00,69332.3,69497.5,69025.0,69254.7,9468.176,4820.493,334081813.752,BTCUSDT,607.2268137336016,69031.3375,412.1458333333309,-1
2024-03-10 16:00:00,69254.6,69845.9,69232.0,69503.4,11485.771,6120.914,425894348.04561,BTCUSDT,584.9220842312237,69087.3125,424.7541666666645,-1
2024-03-10 17:00:00,69503.4,69676.1,69398.3,69484.0,3967.843,1962.902,136456686.8112,BTCUSDT,559.6779671903712,69140.05,426.1249999999982,-1
2024-03-10 18:00:00,69484.0,69545.0,69239.2,69298.0,4600.434,1808.662,125553535.8484,BTCUSDT,531.5086170361685,69181.27083333333,429.72083333333165,-1
2024-03-10 19:00:00,69298.0,69522.9,69168.9,69465.0,3841.15,2137.516,148289723.8453,BTCUSDT,496.0300151459784,69231.6875,436.47083333333165,-1
2024-03-10 20:00:00,69465.1,69522.7,69300.0,69372.8,2528.182,1349.185,93614194.1215,BTCUSDT,463.4034025144225,69272.42916666667,438.6541666666647,-1
2024-03-10 21:00:00,69372.8,69455.0,69150.3,69175.8,3227.99,1518.445,105189074.7078,BTCUSDT,428.2952465817789,69303.42083333332,441.9041666666647,-1
2024-03-10 22:00:00,69175.7,69175.7,68155.0,68465.2,21694.499,9540.442,655102318.2419,BTCUSDT,423.6570874603846,69305.60833333334,480.36666666666497,-1
2024-03-10 23:00:00,68465.1,69053.7,68406.6,69001.8,10582.768,5671.109,389882185.61476,BTCUSDT,379.31967587433616,69332.34583333333,499.6541666666647,-1
2024-03-11 00:00:00,69001.8,69016.3,67000.0,68149.9,31646.116,14344.788,976600777.44589,BTCUSDT,408.3603124279866,69321.92916666667,573.429166666665,1
2024-03-11 01:00:00,68150.0,68450.1,67633.3,68365.5,22688.205,11538.452,785958962.49233,BTCUSDT,449.4641476065461,69294.25416666667,566.8916666666652,1
2024-03-11 02:00:00,68365.5,68595.0,68300.0,68376.0,9178.899,4315.05,295483118.20191,BTCUSDT,480.5907130417148,69272.99583333333,559.8499999999985,1
2024-03-11 03:00:00,68375.9,68697.0,68350.0,68657.4,5945.076,3248.637,222731290.6609,BTCUSDT,496.7004810022743,69250.05,555.1166666666655,1
2024-03-11 04:00:00,68657.4,68880.9,68525.5,68600.4,5568.699,2779.476,190955376.19775,BTCUSDT,510.94390399257503,69212.87916666667,541.5541666666655,1
2024-03-11 05:00:00,68600.3,68863.0,68553.8,68609.2,5542.748,3056.782,209974236.7625,BTCUSDT,523.6514189176113,69179.83750000001,539.5916666666653,1
2024-03-11 06:00:00,68609.1,69412.0,68502.4,69393.3,10443.696,6211.939,428365727.53616,BTCUSDT,523.4230674493157,69179.31666666667,563.0708333333326,1
2024-03-11 07:00:00,69393.2,71537.7,69340.8,71223.8,93179.439,47916.952,3385177803.16115,BTCUSDT,668.6894267853763,69254.05833333333,645.3666666666662,-1
2024-03-11 08:00:00,71223.9,71883.0,71211.5,71315.0,32800.503,16422.806,1174939317.91754,BTCUSDT,785.6527501999293,69319.90416666666,657.2416666666662,-1
2024-03-11 09:00:00,71315.0,71974.9,71280.0,71894.6,19512.653,9779.258,701220897.53756,BTCUSDT,939.95938252611,69402.90833333334,654.3416666666659,-1
2024-03-11 10:00:00,71894.6,71988.0,71526.8,71579.1,13036.826,5899.996,423589891.6484,BTCUSDT,1036.8594047415609,69474.64583333333,659.1166666666655,-1
2024-03-11 11:00:00,71579.1,72346.3,71309.3,71558.6,32194.499,15955.361,1147219490.7546,BTCUSDT,1120.7337041337876,69554.60833333332,682.8499999999985,-1
2024-03-11 12:00:00,71558.6,72294.2,71433.4,72059.1,20695.478,10815.987,777676352.347,BTCUSDT,1231.3397893111553,69646.825,700.3249999999989,-1
2024-03-11 13:00:00,72059.2,72498.3,71405.2,71584.9,30315.681,14819.844,1066871919.39478,BTCUSDT,1291.462805093547,69738.32916666666,714.6249999999994,-1
2024-03-11 14:00:00,71584.9,72450.0,71567.4,72247.9,21536.359,11103.469,800771847.47058,BTCUSDT,1385.3291374469925,69859.80833333333,715.2749999999996,-1
2024-03-11 15:00:00,72247.9,72772.5,72033.1,72061.4,26207.305,13315.356,964153488.83013,BTCUSDT,1449.0291313364858,69976.75416666667,726.3958333333327,-1
2024-03-11 16:00:00,72061.3,72685.6,71850.1,72570.0,19975.926,10194.148,737690322.3546,BTCUSDT,1537.9516262763543,70104.52916666666,735.6291666666663,-1
2024-03-11 17:00:00,72570.1,72673.1,72286.0,72548.0,10033.819,4957.703,359360285.6357,BTCUSDT,1609.7003813783267,70232.19583333333,740.183333333333,-1
2024-03-11 18:00:00,72548.0,72700.0,72247.2,72557.1,11522.881,5547.034,402023285.5005,BTCUSDT,1664.0181546664382,70367.99166666667,746.308333333333,-1
2024-03-11 19:00:00,72557.1,72890.0,71800.0,72041.3,22439.543,10636.313,770287622.78712,BTCUSDT,1686.184390818056,70475.3375,776.9749999999998,-1
2024-03-11 20:00:00,72041.3,72326.2,71884.7,72186.0,7322.766,3809.997,274876809.4852,BTCUSDT,1703.8962093265163,70592.55416666665,786.0916666666666,-1
2024-03-11 21:00:00,72186.0,72702.3,72105.9,72595.2,6217.709,3673.191,266084343.6506,BTCUSDT,1723.1322802387267,70735.02916666667,798.2458333333337,-1
2024-03-11 22:00:00,72595.2,72850.0,72473.3,72516.6,9416.968,4641.095,337312224.10692,BTCUSDT,1689.214015533003,70903.8375,771.4083333333334,-1
2024-03-11 23:00:00,72516.5,72523.9,72129.1,72153.8,6975.103,3173.175,229459323.5917,BTCUSDT,1657.13095058132,71035.17083333334,760.8958333333334,-1
2024-03-12 00:00:00,72153.9,72424.6,72059.3,72068.4,6679.714,3289.862,237822714.4525,BTCUSDT,1550.0758281362662,71198.44166666667,692.1041666666666,-1
2024-03-12 01:00:00,72068.3,72571.0,71962.0,72530.6,6210.648,3507.071,253671968.573,BTCUSDT,1448.9750240335436,71371.9875,683.4458333333332,-1
2024-03-12 02:00:00,72530.6,72530.7,72224.7,72274.8,3904.269,1676.336,121261831.8346,BTCUSDT,1310.408623894589,71534.4375,683.9041666666666,-1
2024-03-12 03:00:00,72274.9,72346.1,71300.0,71673.4,20904.173,8886.453,637849834.0809,BTCUSDT,1158.2948984270813,71660.10416666667,713.0333333333334,-1
2024-03-12 04:00:00,71673.3,72184.7,71342.0,71870.9,17357.533,8838.561,635208928.3946,BTCUSDT,957.6886619679814,71796.375,733.3375000000002,-1
2024-03-12 05:00:00,71870.8,72155.0,71767.2,72043.0,6470.615,3272.237,235599235.4716,BTCUSDT,675.8666790330795,71939.45,736.6125000000005,-1
2024-03-12 06:00:00,72043.0,72346.3,71490.0,72331.0,13479.11,7017.949,504751315.5028,BTCUSDT,407.3854877571698,72061.85416666667,734.391666666667,-1
2024-03-12 07:00:00,72331.0,72425.0,72069.1,72175.5,8668.687,4095.137,295800881.44048,BTCUSDT,366.5342524096303,72101.50833333335,657.6833333333337,-1
