Open time,Open,High,Low,Close,Volume,Taker buy base asset volume,Taker buy quote asset volume,Symbol,Rolling_Std_Close,Rolling_Mean_Close,ATR
2022-08-09 18:00:00,23044.0,23062.0,22971.8,23045.1,9483.565,4419.156,101762734.395,BTCUSDT,247.26697709137616,23177.86396449477,161.4946666666667
2022-08-09 19:00:00,23045.1,23085.5,22998.1,23048.3,8746.422,4413.764,101717996.1002,BTCUSDT,227.15337926436877,23151.95117159581,160.8906666666667
2022-08-09 20:00:00,23048.3,23175.6,23042.1,23122.3,12389.608,6712.785,155155793.666,BTCUSDT,203.51805051468645,23146.020937276648,160.3266666666667
2022-08-09 21:00:00,23122.4,23197.9,23114.3,23177.5,9531.803,4355.001,100914213.5805,BTCUSDT,182.46705601458368,23152.31674982132,159.88400000000007
2022-08-09 22:00:00,23177.4,23248.0,23115.2,23159.6,14668.334,7083.18,164269510.629,BTCUSDT,163.22949654339365,23153.773399857055,158.9353333333334
2022-08-09 23:00:00,23159.7,23227.9,23123.1,23140.2,8991.312,4292.003,99494022.3917,BTCUSDT,146.09781922683337,23151.058719885645,158.44866666666675
2022-08-10 00:00:00,23140.1,23140.2,22608.0,22761.4,48544.608,21887.839,500022615.2172,BTCUSDT,203.3939160927294,23073.126975908515,160.82133333333343
2022-08-10 01:00:00,22761.3,22930.0,22750.0,22870.8,23046.901,11930.968,272661461.3494,BTCUSDT,199.1106750319396,23032.66158072681,161.2480000000001
2022-08-10 02:00:00,22870.7,22917.6,22746.3,22899.7,18715.382,8699.87,198674761.7507,BTCUSDT,185.8619214396518,23006.06926458145,160.75800000000007
2022-08-10 03:00:00,22899.7,22926.8,22838.2,22850.2,12190.66,5834.048,133501785.1436,BTCUSDT,177.54706276246114,22974.895411665155,160.6126666666667
2022-08-10 04:00:00,22850.2,22997.0,22844.6,22935.0,14971.19,8308.808,190481376.32768,BTCUSDT,159.60272747033827,22966.916329332125,158.91266666666675
2022-08-10 05:00:00,22935.0,22956.2,22873.1,22893.9,8476.852,3731.729,85514097.4091,BTCUSDT,145.71014373968225,22952.3130634657,158.0460000000001
2022-08-10 06:00:00,22893.9,22943.4,22819.9,22923.7,12057.163,6362.783,145586255.2016,BTCUSDT,130.8287047060157,22946.590450772557,157.3520000000001
2022-08-10 07:00:00,22923.6,22994.0,22908.7,22951.2,13432.187,6328.116,145262981.968,BTCUSDT,117.03127637984598,22947.512360618046,156.40466666666677
2022-08-10 08:00:00,22951.2,23127.1,22951.2,23088.0,23030.372,13384.811,308345023.37871,BTCUSDT,118.80631301380733,22975.609888494437,156.82066666666677
2022-08-10 09:00:00,23088.0,23111.8,23012.8,23071.5,13639.402,6026.914,138980983.6929,BTCUSDT,112.97405970874733,22994.787910795545,156.65800000000007
2022-08-10 10:00:00,23071.6,23079.9,22976.1,23054.4,12471.559,6031.225,138950762.1943,BTCUSDT,103.82238064286314,23006.71032863644,156.59400000000008
2022-08-10 11:00:00,23054.4,23190.0,23040.5,23108.3,20315.755,10283.089,237640684.5547,BTCUSDT,101.36342136255142,23027.02826290915,156.96266666666676
2022-08-10 12:00:00,23108.3,24040.0,22993.7,23968.7,157572.648,84449.378,1994209480.53481,BTCUSDT,387.4260448420692,23215.36261032732,161.50066666666675
2022-08-10 13:00:00,23968.6,24179.0,23850.0,24012.2,90199.754,46262.602,1111715745.31339,BTCUSDT,470.81963029427084,23374.730088261855,162.92666666666676
2022-08-10 14:00:00,24012.1,24088.0,23832.8,23997.2,44958.433,23795.133,570114031.1671,BTCUSDT,489.2156027555062,23499.224070609485,163.37466666666677
2022-08-10 15:00:00,23997.2,24084.9,23910.1,23983.6,26505.264,13460.706,322993666.2804,BTCUSDT,478.5443880552917,23596.099256487585,163.74000000000012
2022-08-10 16:00:00,23983.6,24079.0,23918.0,23949.6,23627.848,12036.718,288757855.0483,BTCUSDT,450.7746989102012,23666.79940519007,163.93933333333345
2022-08-10 17:00:00,23949.6,23957.9,23810.0,23904.3,19190.645,9336.355,223111046.1895,BTCUSDT,414.2261562814167,23714.299524152055,164.09066666666678
2022-08-10 18:00:00,23904.4,23921.3,23454.0,23587.0,48621.407,22872.864,541186834.8845,BTCUSDT,373.97790556934706,23688.839619321643,165.52933333333343
2022-08-10 19:00:00,23587.1,23695.1,23527.0,23626.3,24665.554,11634.912,274701089.3294,BTCUSDT,335.43012941715835,23676.331695457317,164.63266666666678
2022-08-10 20:00:00,23626.3,23929.2,23612.0,23883.2,25167.92,13662.66,324439068.4937,BTCUSDT,311.2198847190635,23717.705356365852,164.41733333333343
2022-08-10 21:00:00,23883.2,24235.2,23763.0,23948.7,45322.755,23279.311,558326812.35559,BTCUSDT,293.29783050282504,23763.90428509268,166.28600000000012
2022-08-10 22:00:00,23948.7,24022.5,23795.5,23833.8,21581.003,10065.169,240522992.9661,BTCUSDT,263.8191798488408,23777.883428074143,164.76400000000012
2022-08-10 23:00:00,23833.9,23957.3,23808.3,23940.9,12432.942,6988.047,166974049.2057,BTCUSDT,244.81084976055342,23810.486742459314,164.9566666666668
2022-08-11 00:00:00,23941.0,24090.0,23907.6,24041.5,26538.421,13396.002,321478662.8735,BTCUSDT,237.6649358948759,23856.689393967452,163.8926666666668
2022-08-11 01:00:00,24041.6,24480.7,24033.7,24428.3,62471.543,33089.479,803969799.56415,BTCUSDT,312.1952706108047,23971.01151517396,165.46000000000012
2022-08-11 02:00:00,24428.3,24457.5,24182.4,24257.0,27660.587,12910.03,313871395.6785,BTCUSDT,301.75986437214607,24028.209212139172,166.58333333333343
2022-08-11 03:00:00,24257.0,24363.4,24205.3,24313.7,18510.254,10023.165,243599191.5795,BTCUSDT,293.06656409296954,24085.307369711336,167.01066666666676
2022-08-11 04:00:00,24313.6,24550.0,24277.1,24511.2,22999.046,13052.378,318490733.7405,BTCUSDT,312.6210709419256,24170.48589576907,167.57733333333346
2022-08-11 05:00:00,24511.2,24649.9,24463.2,24546.8,39461.399,20390.681,501093489.43471,BTCUSDT,317.55868119829364,24245.748716615257,168.16800000000012
2022-08-11 06:00:00,24546.9,24615.8,24476.0,24533.9,22694.605,11618.964,285243706.0943,BTCUSDT,306.52862630123434,24303.378973292205,168.50866666666678
2022-08-11 07:00:00,24533.8,24760.0,24352.0,24429.5,46584.572,23752.47,583007299.6608,BTCUSDT,278.77030174347584,24328.603178633763,169.34733333333344
2022-08-11 08:00:00,24429.4,24548.6,24344.6,24516.0,23334.099,12250.871,299536211.516,BTCUSDT,260.3634304057016,24366.08254290701,169.02666666666678
2022-08-11 09:00:00,24516.0,24528.7,24425.2,24427.2,14182.004,6489.099,158854559.1077,BTCUSDT,234.15581923996868,24378.306034325607,168.67466666666678
2022-08-11 10:00:00,24427.2,24513.9,24368.0,24471.8,15719.118,8082.168,197584766.3313,BTCUSDT,212.74806134476412,24397.00482746049,168.63733333333346
2022-08-11 11:00:00,24471.9,24668.0,24463.5,24547.3,22645.606,12035.46,295612741.8501,BTCUSDT,199.55844333666366,24427.063861968392,168.9006666666668
2022-08-11 12:00:00,24547.2,24972.0,24507.8,24851.6,77162.029,40807.951,1008895112.84249,BTCUSDT,246.36519040791347,24511.97108957471,170.33600000000015
2022-08-11 13:00:00,24851.6,24868.7,24520.0,24712.3,52156.984,24394.095,601880641.1194,BTCUSDT,234.4732675853047,24552.03687165977,171.79866666666683
2022-08-11 14:00:00,24712.3,24850.0,24386.0,24550.7,53483.848,25576.214,629813994.7732,BTCUSDT,209.71994784911692,24551.769497327816,173.83000000000018
2022-08-11 15:00:00,24550.8,24569.5,24261.8,24336.6,45629.851,22236.047,542869090.8558,BTCUSDT,206.38224544160065,24508.73559786225,175.44666666666683
2022-08-11 16:00:00,24336.4,24413.7,24230.1,24328.5,30276.002,15214.134,370111480.207,BTCUSDT,198.17286470325624,24472.6884782898,175.72133333333352
2022-08-11 17:00:00,24328.5,24410.8,24271.4,24336.0,19634.918,9564.416,232834246.2831,BTCUSDT,185.49227978356583,24445.35078263184,174.67400000000015
2022-08-11 18:00:00,24336.0,24336.1,24069.7,24141.4,38254.101,17582.299,425031657.185,BTCUSDT,205.68831082354754,24384.560626105475,172.8633333333335
2022-08-11 19:00:00,24141.4,24216.5,24075.9,24213.7,15365.274,7751.135,187176736.1362,BTCUSDT,196.25769166088577,24350.38850088438,172.32600000000014
2022-08-11 20:00:00,24214.2,24228.0,24025.4,24190.7,19263.814,9281.785,224033474.9471,BTCUSDT,186.79864024986603,24318.450800707506,171.47800000000012
2022-08-11 21:00:00,24190.8,24325.0,24030.6,24170.0,22286.007,11466.741,277288513.30518,BTCUSDT,177.31612458056395,24288.760640566,171.85400000000013
2022-08-11 22:00:00,24170.0,24197.8,23868.1,23879.2,23072.893,9602.805,230803575.6887,BTCUSDT,228.01577436034808,24206.8485124528,172.96933333333345
2022-08-11 23:00:00,23879.2,23950.7,23840.6,23917.2,21068.27,9816.457,234607656.7254,BTCUSDT,234.5556573785803,24148.91880996224,171.71266666666682
2022-08-12 00:00:00,23917.3,23996.0,23750.0,23950.3,27607.445,13393.699,319904826.939,BTCUSDT,224.3323298010529,24109.19504796979,172.44400000000016
2022-08-12 01:00:00,23950.3,23986.3,23838.0,23893.2,12631.201,5284.526,126372757.1863,BTCUSDT,218.45963717531407,24065.996038375833,172.2093333333335
2022-08-12 02:00:00,23893.2,24088.0,23782.9,23995.5,24012.356,12716.291,304354188.6047,BTCUSDT,197.4204677536887,24051.89683070067,173.2006666666668
2022-08-12 03:00:00,23995.5,24068.6,23929.1,23997.7,13260.679,6418.589,153991060.626,BTCUSDT,177.9040199201446,24041.05746456053,172.43533333333346
2022-08-12 04:00:00,23997.7,24040.0,23900.0,23920.4,8718.581,3721.483,89200836.8053,BTCUSDT,166.28044997433025,24016.925971648427,172.19200000000015
2022-08-12 05:00:00,23920.5,24053.0,23915.2,23936.4,10710.25,5679.301,136139569.2973,BTCUSDT,152.17378083139056,24000.820777318742,171.8906666666668
2022-08-12 06:00:00,23936.4,23980.0,23864.8,23942.9,11401.075,5750.233,137532255.4092,BTCUSDT,138.06613737353905,23989.236621854994,171.62800000000016
2022-08-12 07:00:00,23942.9,23972.9,23895.0,23949.2,9702.573,5086.592,121761300.8844,BTCUSDT,124.52419686843363,23981.22929748399,171.4366666666668
2022-08-12 08:00:00,23949.2,23986.3,23897.5,23905.2,11591.986,5554.851,133020614.8217,BTCUSDT,115.4551563886519,23966.023437987194,171.40200000000013
2022-08-12 09:00:00,23905.3,24149.5,23886.6,23967.4,28829.284,14635.117,351579148.5765,BTCUSDT,103.26769919514085,23966.298750389757,172.2806666666668
2022-08-12 10:00:00,23967.4,23980.0,23680.0,23740.0,30413.236,13596.906,324370373.0111,BTCUSDT,129.32576721644025,23921.0390003118,173.87600000000015
2022-08-12 11:00:00,23740.1,23802.3,23560.0,23663.2,32478.509,15693.603,371818181.945,BTCUSDT,154.97443423346715,23869.471200249445,174.88466666666682
2022-08-12 12:00:00,23663.2,23792.2,23642.4,23768.1,20877.548,10723.05,254400163.1256,BTCUSDT,144.42243403013444,23849.196960199555,175.44333333333347
2022-08-12 13:00:00,23768.0,23898.1,23708.8,23815.7,32395.46,16166.717,384794783.2187,BTCUSDT,129.8683909801315,23842.497568159644,176.25200000000015
2022-08-12 14:00:00,23817.0,23860.0,23690.0,23800.1,25671.204,12036.223,286389164.7364,BTCUSDT,117.38930013570523,23834.01805452771,176.27600000000015
2022-08-12 15:00:00,23800.1,23995.0,23789.0,23966.7,25113.521,13576.747,324649341.0678,BTCUSDT,117.64743096969804,23860.554443622168,177.25000000000014
2022-08-12 16:00:00,23966.7,24069.6,23938.5,23977.2,21934.788,10709.488,257087894.71263,BTCUSDT,115.10744607820305,23883.883554897737,177.83733333333348
2022-08-12 17:00:00,23977.3,24042.8,23965.1,23992.6,9412.838,4721.271,113336272.5359,BTCUSDT,111.76252405804186,23905.626843918188,178.01800000000014
2022-08-12 18:00:00,23992.6,24260.0,23965.0,24111.9,30349.654,16951.798,409003322.74096,BTCUSDT,129.61661858824746,23946.88147513455,179.65866666666682
2022-08-12 19:00:00,24111.9,24247.8,24103.2,24162.0,15853.299,7665.282,185315097.6154,BTCUSDT,144.3763519758213,23989.90518010764,180.18066666666678
2022-08-12 20:00:00,24162.0,24269.9,24031.0,24211.1,20629.972,10488.796,253145031.5035,BTCUSDT,156.53743495863978,24034.144144086113,181.35333333333347
2022-08-12 21:00:00,24211.0,24235.5,24079.0,24100.0,9283.634,3933.569,94986171.4838,BTCUSDT,142.4678694865896,24047.315315268886,182.0120000000001
2022-08-12 22:00:00,24100.0,24231.2,24057.7,24223.4,12772.998,6658.997,160778615.5069,BTCUSDT,145.59740952480732,24082.532252215107,182.62600000000012
2022-08-12 23:00:00,24223.5,24438.8,24187.0,24387.5,32081.954,16994.573,413845539.73107,BTCUSDT,178.43692689156182,24143.525801772088,182.47133333333343
2022-08-13 00:00:00,24387.5,24480.0,24319.3,24468.4,19862.83,10395.512,253576047.0202,BTCUSDT,205.81231413761247,24208.500641417668,182.68266666666676
2022-08-13 01:00:00,24468.3,24600.0,24420.0,24545.9,25953.312,13826.006,338880844.71829,BTCUSDT,228.25665218789388,24275.980513134138,183.45733333333345
2022-08-13 02:00:00,24545.9,24690.6,24503.0,24676.0,15889.634,9368.976,230358122.09412,BTCUSDT,259.3903887849496,24355.98441050731,184.1020000000001
2022-08-13 03:00:00,24676.1,24800.0,24587.2,24786.4,36205.134,18581.014,459044235.2862,BTCUSDT,288.90813727504974,24442.06752840585,185.2700000000001
2022-08-13 04:00:00,24786.5,24831.8,24684.0,24721.8,23015.297,11556.142,286002335.6261,BTCUSDT,281.5925608627782,24498.014022724677,185.74733333333342
2022-08-13 05:00:00,24721.8,24734.4,24648.0,24702.1,15229.107,7676.055,189554137.0086,BTCUSDT,264.76342278696995,24538.83121817974,184.44066666666674
2022-08-13 06:00:00,24702.2,24879.0,24600.0,24642.2,30773.257,15290.284,378733339.88545,BTCUSDT,240.39416142139623,24559.504974543794,184.94266666666678
2022-08-13 07:00:00,24642.3,24695.7,24540.8,24566.1,16888.293,8409.351,207127599.8032,BTCUSDT,215.03125673752248,24560.823979635035,185.44866666666678
2022-08-13 08:00:00,24566.1,24647.7,24360.0,24398.6,27301.903,13152.175,322292431.988,BTCUSDT,202.98131005162546,24528.37918370803,186.68333333333345
2022-08-13 09:00:00,24398.7,24643.2,24350.0,24570.1,31909.771,17483.465,428139570.5793,BTCUSDT,182.3173881618228,24536.72334696642,188.1806666666668
2022-08-13 10:00:00,24570.1,24586.2,24400.0,24486.9,24334.34,10720.317,262540927.9922,BTCUSDT,164.28293449225768,24526.758677573136,188.86533333333347
2022-08-13 11:00:00,24486.8,24492.2,24267.5,24426.0,21772.056,10692.222,260711542.5967,BTCUSDT,152.3662555466751,24506.60694205851,190.03333333333347
2022-08-13 12:00:00,24425.9,24466.2,24282.0,24433.6,17130.288,8573.84,209145941.7025,BTCUSDT,139.37425457252908,24492.005553646806,190.91066666666683
2022-08-13 13:00:00,24433.5,24521.8,24405.6,24449.9,15927.897,7633.517,186686532.9159,BTCUSDT,125.79271319826897,24483.584442917447,191.45400000000015
2022-08-13 14:00:00,24450.0,24520.0,24408.8,24457.3,10947.168,5225.844,127856709.6229,BTCUSDT,113.00258787010614,24478.32755433396,191.30600000000015
2022-08-13 15:00:00,24457.2,24592.8,24428.0,24501.8,17749.819,9525.358,233477123.52056,BTCUSDT,101.5077376615139,24483.022043467165,191.77400000000014
2022-08-13 16:00:00,24501.8,24555.0,24440.0,24474.4,10588.337,5231.288,128130973.2262,BTCUSDT,90.8567608133464,24481.297634773735,192.19533333333348
2022-08-13 17:00:00,24474.4,24568.0,24450.0,24561.9,9817.165,5341.231,130963390.5711,BTCUSDT,87.42676588553732,24497.418107818987,192.35533333333348
2022-08-13 18:00:00,24561.9,24584.5,24380.0,24443.7,14203.102,6741.773,164947086.0111,BTCUSDT,81.09533360056517,24486.67448625519,192.95933333333346
2022-08-13 19:00:00,24443.7,24484.0,24321.6,24389.2,12328.522,5957.652,145455199.2681,BTCUSDT,82.34905330811492,24467.17958900415,193.5286666666668
2022-08-13 20:00:00,24389.2,24495.0,24309.7,24475.3,10348.499,5466.183,133432116.5976,BTCUSDT,73.72681897757255,24468.80367120332,193.99533333333346
2022-08-13 21:00:00,24475.3,24536.4,24445.5,24486.2,6808.045,3385.155,82895226.9487,BTCUSDT,66.30939775127271,24472.28293696266,193.85466666666682
2022-08-13 22:00:00,24486.2,24516.1,24370.0,24373.4,6255.281,2902.961,70963826.0549,BTCUSDT,71.28816605640739,24452.506349570125,193.8686666666668
2022-08-13 23:00:00,24373.4,24478.6,24350.0,24429.0,9854.602,4880.69,119108846.5944,BTCUSDT,64.45160859874625,24447.8050796561,193.07200000000014
2022-08-14 00:00:00,24429.0,24503.9,24332.1,24500.0,11969.31,6284.427,153404358.7341,BTCUSDT,61.31147881371618,24458.24406372488,193.54800000000014
2022-08-14 01:00:00,24500.0,24632.6,24393.8,24573.7,23429.843,11791.95,289315248.01626,BTCUSDT,71.69441863105514,24481.335250979904,194.62800000000016
2022-08-14 02:00:00,24573.6,24599.5,24485.5,24585.0,8716.255,4117.908,101117258.7848,BTCUSDT,76.36420994535892,24502.068200783924,194.5613333333335
2022-08-14 03:00:00,24585.0,24610.0,24522.9,24554.3,7216.169,3256.437,80009906.0517,BTCUSDT,71.42618416489792,24512.51456062714,194.16800000000015
2022-08-14 04:00:00,24554.3,24628.1,24484.4,24555.7,11073.886,5626.875,138166900.6981,BTCUSDT,66.17973236042631,24521.15164850171,194.43666666666678
2022-08-14 05:00:00,24555.7,24599.4,24511.9,24570.0,6706.369,3295.802,80937809.3615,BTCUSDT,62.3345122006505,24530.921318801367,193.66800000000012
2022-08-14 06:00:00,24570.1,24675.6,24570.0,24662.1,10290.641,5857.082,144181075.8297,BTCUSDT,76.5619262636146,24557.157055041094,193.11933333333343
2022-08-14 07:00:00,24662.1,25065.0,24655.6,24867.1,66149.413,36655.502,911840301.67593,BTCUSDT,141.6323533071533,24619.145644032873,195.17000000000013
2022-08-14 08:00:00,24867.2,24872.6,24574.5,24646.7,42103.805,20214.504,500178501.7287,BTCUSDT,127.15839574286416,24624.6565152263,196.33933333333343
2022-08-14 09:00:00,24646.7,24764.0,24615.9,24733.9,20090.232,9982.017,246483267.8701,BTCUSDT,121.83951871539124,24646.50521218104,196.74066666666675
2022-08-14 10:00:00,24733.8,24734.9,24594.5,24608.9,16081.754,7903.899,194952269.2916,BTCUSDT,110.00981308022729,24638.984169744832,197.14333333333343
2022-08-14 11:00:00,24609.0,24664.6,24511.0,24554.2,16315.414,7580.38,186325455.315,BTCUSDT,104.07624152249055,24622.027335795865,197.3120000000001
2022-08-14 12:00:00,24554.3,24579.5,24460.0,24520.1,18829.92,9367.744,229600416.2748,BTCUSDT,101.62558892694736,24601.641868636692,195.67466666666678
2022-08-14 13:00:00,24520.0,24521.2,24379.3,24463.0,22523.515,10553.297,258088560.9497,BTCUSDT,106.47844428827254,24573.913494909353,195.43733333333344
2022-08-14 14:00:00,24463.1,24516.7,24450.3,24501.9,10315.504,4847.883,118720627.6555,BTCUSDT,99.49813179296422,24559.510795927483,193.15666666666678
2022-08-14 15:00:00,24501.9,24529.5,24452.7,24512.1,9392.09,4431.996,108542601.2259,BTCUSDT,90.99202138379171,24550.028636741987,192.83533333333344
2022-08-14 16:00:00,24512.0,24548.8,24300.0,24303.3,27697.602,12438.973,303637997.2634,BTCUSDT,127.92045025943415,24500.682909393585,193.7066666666668
2022-08-14 17:00:00,24303.4,24318.0,24151.6,24213.9,35776.037,16858.899,408777167.7325,BTCUSDT,162.01858910292174,24443.32632751487,193.7246666666668
2022-08-14 18:00:00,24213.8,24287.0,24138.0,24272.9,15817.171,7828.492,189639989.9474,BTCUSDT,160.1475565519315,24409.241062011897,193.4920000000001
2022-08-14 19:00:00,24273.0,24313.5,24227.1,24273.8,8108.6,3580.333,86900629.9958,BTCUSDT,153.1433214354092,24382.152849609516,192.73600000000013
2022-08-14 20:00:00,24273.9,24337.9,24238.1,24299.8,8390.409,4135.834,100466917.8277,BTCUSDT,140.88087242214442,24365.682279687615,192.37466666666683
2022-08-14 21:00:00,24299.8,24420.0,24262.1,24331.0,13773.045,7025.777,171066386.7953,BTCUSDT,126.76905716866536,24358.745823750087,191.29400000000015
2022-08-14 22:00:00,24331.0,24355.0,24162.0,24246.8,16906.641,7666.469,186037983.7292,BTCUSDT,121.90739877940017,24336.35665900007,191.5573333333335
2022-08-14 23:00:00,24246.8,24340.0,24223.0,24294.1,9640.695,4927.949,119664017.1219,BTCUSDT,110.33961726643547,24327.905327200053,191.77000000000018
2022-08-15 00:00:00,24294.1,24399.0,24150.0,24387.5,17533.958,9133.158,221810586.1252,BTCUSDT,101.52885754790994,24339.82426176004,192.7193333333335
2022-08-15 01:00:00,24387.5,24647.5,24321.3,24632.7,30593.967,16840.432,412551935.40939,BTCUSDT,148.22509510849548,24398.399409408034,193.7493333333335
2022-08-15 02:00:00,24632.7,24917.3,24626.4,24908.1,43842.353,22932.073,568523623.02215,BTCUSDT,243.1947651243851,24500.339527526427,194.38066666666683
2022-08-15 03:00:00,24908.2,25200.0,24773.7,24856.1,84977.622,45296.034,1132673456.59937,BTCUSDT,259.9335246386317,24571.491622021138,195.17866666666683
2022-08-15 04:00:00,24856.2,24871.5,24681.0,24839.7,29151.327,15085.991,373809913.1701,BTCUSDT,256.0509074925085,24625.133297616914,195.2553333333335
2022-08-15 05:00:00,24839.8,24975.7,24746.2,24810.0,26061.21,13189.777,327564067.2202,BTCUSDT,240.66110073335193,24662.106638093526,195.65400000000017
2022-08-15 06:00:00,24810.1,24814.5,24067.7,24119.4,84681.148,37231.956,908078713.4405,BTCUSDT,305.7107972085319,24553.565310474823,199.6793333333335
2022-08-15 07:00:00,24119.3,24195.5,23916.7,24010.8,57703.17,26940.693,648103583.6192,BTCUSDT,349.14515947478725,24445.01224837986,200.63466666666682
2022-08-15 08:00:00,24010.7,24060.0,23860.2,24029.0,34215.136,15941.079,382455341.3692,BTCUSDT,353.8537331102648,24361.809798703885,200.6926666666668
2022-08-15 09:00:00,24028.9,24185.3,23977.9,24155.8,25415.448,13189.208,317626754.0849,BTCUSDT,327.0479743015985,24320.607838963107,201.6546666666668
2022-08-15 10:00:00,24155.8,24296.8,24108.3,24253.8,23537.047,12208.518,295437672.3136,BTCUSDT,293.73870696816675,24307.246271170487,202.1806666666668
2022-08-15 11:00:00,24253.7,24295.0,23980.6,24037.1,31076.127,13600.288,328201989.4518,BTCUSDT,284.0820015936167,24253.21701693639,203.79600000000013
2022-08-15 12:00:00,24037.2,24175.8,23890.1,23937.6,29095.264,13766.106,330888095.9592,BTCUSDT,283.7257886134443,24190.09361354911,204.8906666666668
2022-08-15 13:00:00,23937.7,24184.8,23925.9,24142.3,32086.143,16688.918,401810772.3647,BTCUSDT,254.49112994135922,24180.534890839288,205.99066666666678
2022-08-15 14:00:00,24142.4,24180.9,24065.0,24100.0,21363.347,10491.127,253044038.7948,BTCUSDT,229.89199019944814,24164.42791267143,205.9626666666668
2022-08-15 15:00:00,24100.0,24246.3,24034.0,24211.8,19466.79,10277.015,248156910.4801,BTCUSDT,206.4929056203837,24173.90233013714,204.97866666666678
2022-08-15 16:00:00,24211.8,24272.2,24138.3,24241.2,18174.053,8613.681,208554814.9564,BTCUSDT,186.6442934468496,24187.361864109713,204.63400000000013
2022-08-15 17:00:00,24241.3,24264.7,24061.9,24104.5,18554.841,8548.536,206534231.9628,BTCUSDT,170.1982608160743,24170.78949128777,204.42000000000013
2022-08-15 18:00:00,24104.4,24128.4,24018.0,24087.9,12075.619,6320.345,152216409.699,BTCUSDT,155.79879726879798,24154.211593030217,204.44200000000012
2022-08-15 19:00:00,24087.8,24146.8,23951.0,23972.2,20611.984,9144.535,219847791.0864,BTCUSDT,157.2231769934265,24117.809274424173,203.74000000000012
2022-08-15 20:00:00,23972.2,24097.9,23964.1,24052.1,12062.295,6202.083,148995670.6285,BTCUSDT,143.0599011127184,24104.66741953934,202.85333333333347
2022-08-15 21:00:00,24052.0,24139.5,23966.0,24015.2,11377.029,5219.152,125584907.4633,BTCUSDT,132.8669082599146,24086.77393563147,203.1646666666668
2022-08-15 22:00:00,24015.2,24134.4,23958.0,24000.7,12332.142,6330.667,152256621.1927,BTCUSDT,123.72666580674044,24069.559148505177,203.42666666666682
2022-08-15 23:00:00,24000.6,24178.7,23762.0,24085.2,43402.701,20752.049,497486442.2036,BTCUSDT,110.84120200989764,24072.687318804143,205.15066666666684
2022-08-16 00:00:00,24085.2,24150.1,23943.1,24113.6,22544.938,11251.83,270657581.8907,BTCUSDT,100.48100938794305,24080.86985504331,205.9293333333335
2022-08-16 01:00:00,24113.6,24234.0,24088.8,24099.9,16539.431,7709.14,186349235.71837,BTCUSDT,90.19473390850979,24084.675884034652,206.31466666666682
2022-08-16 02:00:00,24099.8,24189.1,24010.1,24035.8,12672.939,5588.964,134716087.8702,BTCUSDT,83.00776075938937,24074.900707227716,206.61800000000014
2022-08-16 03:00:00,24035.9,24171.0,23843.8,24072.7,30220.766,15407.483,370065572.5226,BTCUSDT,74.24961666566566,24074.460565782174,208.24200000000013
2022-08-16 04:00:00,24072.6,24134.0,23920.0,23946.6,16699.578,7553.287,181509653.9159,BTCUSDT,83.82205166386997,24048.888452625735,208.78333333333347
2022-08-16 05:00:00,23946.7,23999.3,23788.0,23936.4,26714.324,13308.055,317944385.2232,BTCUSDT,87.4385120640405,24026.390762100593,209.49333333333345
2022-08-16 06:00:00,23936.5,24027.0,23901.0,23986.0,11472.676,5738.897,137604115.2711,BTCUSDT,79.85875593614311,24018.312609680474,206.78533333333345
2022-08-16 07:00:00,23985.9,24054.3,23921.2,24054.1,11260.171,5904.756,141678454.4748,BTCUSDT,72.84816187574734,24025.470087744376,206.47266666666678
2022-08-16 08:00:00,24054.4,24066.7,23954.6,23978.1,10653.92,4949.234,118840225.2203,BTCUSDT,67.85655299972909,24015.996070195502,206.07800000000012
2022-08-16 09:00:00,23978.1,24111.0,23973.1,24069.6,13571.957,7491.829,180258389.7278,BTCUSDT,64.36886230531671,24026.716856156403,206.4066666666668
2022-08-16 10:00:00,24069.6,24086.9,23985.0,24002.2,9887.199,4317.246,103782594.3455,BTCUSDT,58.40250461505042,24021.813484925122,206.07000000000014
2022-08-16 11:00:00,24002.3,24138.0,23987.0,24027.1,16377.67,8270.045,198950174.7826,BTCUSDT,52.27957148743614,24022.870787940097,206.5226666666668
2022-08-16 12:00:00,24026.4,24079.0,23882.0,23923.4,20662.532,9437.315,226233399.062,BTCUSDT,61.397336265306684,24002.976630352074,207.0126666666668
2022-08-16 13:00:00,23923.3,24012.5,23850.0,23890.0,22693.184,11520.533,275648272.893,BTCUSDT,71.1189240729444,23980.381304281662,207.52733333333347
2022-08-16 14:00:00,23889.9,23911.0,23650.0,23710.1,52087.937,23604.506,561354929.0502,BTCUSDT,125.43778713013893,23926.325043425328,208.09466666666682
2022-08-16 15:00:00,23710.2,23918.0,23664.0,23886.3,32383.679,16296.244,387950898.0061,BTCUSDT,113.33151110029544,23918.320034740264,209.12800000000016
2022-08-16 16:00:00,23886.2,23912.4,23676.5,23797.1,24558.947,11711.055,278586035.9256,BTCUSDT,112.36686619377521,23894.07602779221,210.0086666666668
2022-08-16 17:00:00,23797.1,23884.0,23766.9,23849.6,14751.05,7310.123,174210705.2481,BTCUSDT,102.06639418670228,23885.180822233768,209.7926666666668
2022-08-16 18:00:00,23849.6,24050.0,23703.9,23823.3,41691.421,21658.162,517275595.2018,BTCUSDT,94.58708602908035,23872.804657787012,205.1246666666668
