timestamp,side,quantity,price,position,reason,profit_or_loss,atr,gross_pnl,fee,turnover,long_gross_pnl,long_position_usd,long_turnover,short_gross_pnl,short_position_usd,short_turnover
2024-12-29 09:51:15,BUY,0.0001,94736.01,SHORT,Take Profit,0.002419000000000233,2.432857142858016,0.002419000000000233,0.0,9.473601,0.0,0.0,0.0,0.002419000000000233,0.0,0.0
2024-12-29 09:51:17,BUY,0.0001,94752.31,LONG,ENTER,0.0,3.5971428571439383,0.0,0.0,9.475231,0.0,9.475231,9.475231,0.0,0.0,0.0
2024-12-29 09:51:19,SELL,0.0001,94737.46,LONG,Stop Loss,-0.001484999999999127,4.6578571428576,-0.001484999999999127,0.0,9.473746,-0.001484999999999127,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:52:23,BUY,0.0001,94732.37,LONG,ENTER,0.0,0.5978571428568102,0.0,0.0,9.473237,0.0,9.473237,9.473237,0.0,0.0,0.0
2024-12-29 09:52:37,SELL,0.0001,94732.01,LONG,Stop Loss,-3.600000000005821e-05,0.0521428571425661,-3.600000000005821e-05,0.0,9.473236,-3.600000000005821e-05,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:52:38,SELL,0.0001,94732.01,SHORT,ENTER,0.0,0.0778571428568934,0.0,0.0,9.4732,0.0,0.0,0.0,0.0,-9.4732,9.4732
2024-12-29 09:52:53,BUY,0.0001,94749.11,SHORT,Stop Loss,-0.0017100000000005821,1.2249999999985448,-0.0017100000000005821,0.0,9.474911,0.0,0.0,0.0,-0.0017100000000005821,0.0,0.0
2024-12-29 09:53:04,SELL,0.0001,94740.01,SHORT,ENTER,0.0,1.874285714285049,0.0,0.0,9.474001,0.0,0.0,0.0,0.0,-9.474001,9.474001
2024-12-29 09:53:18,BUY,0.0001,94733.03,SHORT,Take Profit,0.0006979999999995926,0.2864285714281972,0.0006979999999995926,0.0,9.473600000000001,0.0,0.0,0.0,0.0006979999999995926,0.0,0.0
2024-12-29 09:53:26,BUY,0.0001,94737.35,LONG,ENTER,0.0,0.5214285714287793,0.0,0.0,9.473735000000001,0.0,9.473735000000001,9.473735000000001,0.0,0.0,0.0
2024-12-29 09:53:27,SELL,0.0001,94749.11,LONG,Take Profit,0.0011759999999994763,0.5207142857148678,0.0011759999999994763,0.0,9.473735000000001,0.0011759999999994763,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:53:47,SELL,0.0001,94752.0,SHORT,ENTER,0.0,0.001428571427823,0.0,0.0,9.475200000000001,0.0,0.0,0.0,0.0,-9.475200000000001,9.475200000000001
2024-12-29 09:53:49,BUY,0.0001,94752.01,SHORT,Stop Loss,-9.99999999476131e-07,0.0021428571417345,-9.99999999476131e-07,0.0,9.475201,0.0,0.0,0.0,-9.99999999476131e-07,0.0,0.0
2024-12-29 09:53:50,SELL,0.0001,94752.0,SHORT,ENTER,0.0,0.002857142855646,0.0,0.0,9.475200000000001,0.0,0.0,0.0,0.0,-9.475200000000001,9.475200000000001
2024-12-29 09:53:51,BUY,0.0001,94749.11,SHORT,Take Profit,0.0002889999999999418,0.002857142855646,0.0002889999999999418,0.0,9.475200000000001,0.0,0.0,0.0,0.0002889999999999418,0.0,0.0
2024-12-29 09:54:27,BUY,0.0001,94744.01,LONG,ENTER,0.0,0.001428571427823,0.0,0.0,9.474401,0.0,9.474401,9.474401,0.0,0.0,0.0
2024-12-29 09:54:35,SELL,0.0001,94744.0,LONG,Stop Loss,-9.99999999476131e-07,0.0021428571417345,-9.99999999476131e-07,0.0,9.474400000000001,-9.99999999476131e-07,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:55:03,BUY,0.0001,94733.32,LONG,ENTER,0.0,1.5228571428576418,0.0,0.0,9.473332000000001,0.0,9.473332000000001,9.473332000000001,0.0,0.0,0.0
2024-12-29 09:55:17,SELL,0.0001,94740.01,LONG,Take Profit,0.0006689999999987777,0.7357142857134542,0.0006689999999987777,0.0,9.474155000000001,0.0006689999999987777,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:55:25,SELL,0.0001,94740.01,SHORT,ENTER,0.0,0.0,0.0,0.0,9.474155000000001,0.0,0.0,0.0,0.0,-9.474155000000001,9.474155000000001
2024-12-29 09:55:26,BUY,0.0001,94740.01,SHORT,Take Profit,0.0,0.0,0.0,0.0,9.474155000000001,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:55:57,BUY,0.0001,94740.01,LONG,ENTER,0.0,0.001428571427823,0.0,0.0,9.474001,0.0,9.474001,9.474001,0.0,0.0,0.0
2024-12-29 09:55:58,SELL,0.0001,94744.37,LONG,Take Profit,0.00043600000000005825,0.001428571427823,0.00043600000000005825,0.0,9.474001,0.00043600000000005825,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:56:05,SELL,0.0001,94740.0,SHORT,ENTER,0.0,3.661428571428197,0.0,0.0,9.474,0.0,0.0,0.0,0.0,-9.474,9.474
2024-12-29 09:56:19,BUY,0.0001,94696.44,SHORT,Take Profit,0.004355999999999767,3.620714285714452,0.004355999999999767,0.0,9.469644,0.0,0.0,0.0,0.004355999999999767,0.0,0.0
2024-12-29 09:56:49,BUY,0.0001,94678.71,LONG,ENTER,0.0,1.139999999999418,0.0,0.0,9.467871,0.0,9.467871,9.467871,0.0,0.0,0.0
2024-12-29 09:56:53,SELL,0.0001,94663.57,LONG,Stop Loss,-0.0015139999999999418,1.8671428571428157,-0.0015139999999999418,0.0,9.466357,-0.0015139999999999418,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:57:01,BUY,0.0001,94667.99,LONG,ENTER,0.0,2.47857142857226,0.0,0.0,9.466799000000002,0.0,9.466799000000002,9.466799000000002,0.0,0.0,0.0
2024-12-29 09:57:15,SELL,0.0001,94667.98,LONG,Stop Loss,-1.0000000009313226e-06,0.0014285714299018,-1.0000000009313226e-06,0.0,9.466799000000002,-1.0000000009313226e-06,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:57:16,SELL,0.0001,94667.98,SHORT,ENTER,0.0,0.0014285714299018,0.0,0.0,9.466798,0.0,0.0,0.0,0.0,-9.466798,9.466798
2024-12-29 09:57:23,BUY,0.0001,94680.0,SHORT,Stop Loss,-0.0012020000000004076,0.8607142857144936,-0.0012020000000004076,0.0,9.468,0.0,0.0,0.0,-0.0012020000000004076,0.0,0.0
2024-12-29 09:57:34,SELL,0.0001,94674.17,SHORT,ENTER,0.0,1.275714285714327,0.0,0.0,9.467417000000001,0.0,0.0,0.0,0.0,-9.467417000000001,9.467417000000001
2024-12-29 09:57:46,BUY,0.0001,94677.73,SHORT,Stop Loss,-0.0003559999999997672,0.6035714285701813,-0.0003559999999997672,0.0,9.467243,0.0,0.0,0.0,-0.0003559999999997672,0.0,0.0
2024-12-29 09:57:57,BUY,0.0001,94672.43,LONG,ENTER,0.0,0.0314285714276983,0.0,0.0,9.467243,0.0,9.467243,9.467243,0.0,0.0,0.0
2024-12-29 09:57:58,SELL,0.0001,94677.73,LONG,Take Profit,0.0005300000000002911,0.0314285714276983,0.0005300000000002911,0.0,9.467243,0.0005300000000002911,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:58:43,SELL,0.0001,94690.13,SHORT,ENTER,0.0,0.0657142857141609,0.0,0.0,9.469013,0.0,0.0,0.0,0.0,-9.469013,9.469013
2024-12-29 09:59:12,BUY,0.0001,94686.78,SHORT,Take Profit,0.0003350000000005821,0.240000000001081,0.0003350000000005821,0.0,9.468678,0.0,0.0,0.0,0.0003350000000005821,0.0,0.0
2024-12-29 09:59:19,BUY,0.0001,94690.13,LONG,ENTER,0.0,0.870714285714452,0.0,0.0,9.469013,0.0,9.469013,9.469013,0.0,0.0,0.0
2024-12-29 09:59:26,SELL,0.0001,94710.0,LONG,Take Profit,0.0019869999999995343,2.051428571428654,0.0019869999999995343,0.0,9.471,0.0019869999999995343,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:59:32,SELL,0.0001,94698.31,SHORT,ENTER,0.0,2.689285714286338,0.0,0.0,9.469831000000001,0.0,0.0,0.0,0.0,-9.469831000000001,9.469831000000001
2024-12-29 09:59:46,BUY,0.0001,94698.3,SHORT,Take Profit,9.99999999476131e-07,0.0007142857139115,9.99999999476131e-07,0.0,9.46983,0.0,0.0,0.0,9.99999999476131e-07,0.0,0.0
2024-12-29 09:59:48,BUY,0.0001,94698.31,LONG,ENTER,0.0,0.001428571427823,0.0,0.0,9.469831000000001,0.0,9.469831000000001,9.469831000000001,0.0,0.0,0.0
2024-12-29 09:59:49,SELL,0.0001,94698.22,LONG,Stop Loss,-8.999999999650755e-06,0.007857142856145,-8.999999999650755e-06,0.0,9.469822,-8.999999999650755e-06,0.0,0.0,0.0,0.0,0.0
2024-12-29 09:59:57,BUY,0.0001,94698.29,LONG,ENTER,0.0,0.0128571428556045,0.0,0.0,9.469828999999999,0.0,9.469828999999999,9.469828999999999,0.0,0.0,0.0
2024-12-29 10:00:04,SELL,0.0001,94708.33,LONG,Take Profit,0.001004000000000815,0.6678571428565192,0.001004000000000815,0.0,9.470755,0.001004000000000815,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:00:20,SELL,0.0001,94729.03,SHORT,ENTER,0.0,0.5957142857140363,0.0,0.0,9.472106,0.0,0.0,0.0,0.0,-9.472106,9.472106
2024-12-29 10:00:29,BUY,0.0001,94729.03,SHORT,Take Profit,0.0,0.0,0.0,0.0,9.472106,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:00:31,BUY,0.0001,94729.03,LONG,ENTER,0.0,0.5692857142857974,0.0,0.0,9.472903,0.0,9.472903,9.472903,0.0,0.0,0.0
2024-12-29 10:00:32,SELL,0.0001,94737.81,LONG,Take Profit,0.0008779999999998836,0.5692857142857974,0.0008779999999998836,0.0,9.472903,0.0008779999999998836,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:00:37,SELL,0.0001,94735.99,SHORT,ENTER,0.0,2.584999999999127,0.0,0.0,9.473599,0.0,0.0,0.0,0.0,-9.473599,9.473599
2024-12-29 10:00:47,BUY,0.0001,94700.45,SHORT,Take Profit,0.003554000000000815,3.928571428570389,0.003554000000000815,0.0,9.470045,0.0,0.0,0.0,0.003554000000000815,0.0,0.0
2024-12-29 10:00:54,BUY,0.0001,94700.44,LONG,ENTER,0.0,0.0007142857139115,0.0,0.0,9.470045,0.0,9.470045,9.470045,0.0,0.0,0.0
2024-12-29 10:00:55,SELL,0.0001,94700.45,LONG,Take Profit,9.99999999476131e-07,0.0007142857139115,9.99999999476131e-07,0.0,9.470045,9.99999999476131e-07,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:00:59,SELL,0.0001,94688.02,SHORT,ENTER,0.0,0.887857142856644,0.0,0.0,9.468802,0.0,0.0,0.0,0.0,-9.468802,9.468802
2024-12-29 10:01:06,BUY,0.0001,94695.97,SHORT,Stop Loss,-0.000794999999999709,0.8885714285715949,-0.000794999999999709,0.0,9.468801,0.0,0.0,0.0,-0.000794999999999709,0.0,0.0
2024-12-29 10:01:17,BUY,0.0001,94695.97,LONG,ENTER,0.0,0.5685714285718859,0.0,0.0,9.469597,0.0,9.469597,9.469597,0.0,0.0,0.0
2024-12-29 10:01:31,SELL,0.0001,94683.78,LONG,Stop Loss,-0.001219000000000233,0.0007142857139115,-0.001219000000000233,0.0,9.469596000000001,-0.001219000000000233,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:01:50,BUY,0.0001,94692.47,LONG,ENTER,0.0,0.8700000000005405,0.0,0.0,9.469247000000001,0.0,9.469247000000001,9.469247000000001,0.0,0.0,0.0
2024-12-29 10:02:03,SELL,0.0001,94696.63,LONG,Take Profit,0.00041600000000034925,0.2971428571431066,0.00041600000000034925,0.0,9.469662,0.00041600000000034925,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:02:05,SELL,0.0001,94696.63,SHORT,ENTER,0.0,0.0,0.0,0.0,9.469662,0.0,0.0,0.0,0.0,-9.469662,9.469662
2024-12-29 10:02:06,BUY,0.0001,94703.42,SHORT,Stop Loss,-0.0006789999999993597,0.4857142857144936,-0.0006789999999993597,0.0,9.470342,0.0,0.0,0.0,-0.0006789999999993597,0.0,0.0
2024-12-29 10:02:31,SELL,0.0001,94715.99,SHORT,ENTER,0.0,0.0028571428598037,0.0,0.0,9.471598,0.0,0.0,0.0,0.0,-9.471598,9.471598
2024-12-29 10:02:45,BUY,0.0001,94715.99,SHORT,Take Profit,0.0,0.0,0.0,0.0,9.471598,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:02:47,BUY,0.0001,94715.99,LONG,ENTER,0.0,0.0007142857149509,0.0,0.0,9.471599000000001,0.0,9.471599000000001,9.471599000000001,0.0,0.0,0.0
2024-12-29 10:02:48,SELL,0.0001,94743.36,LONG,Take Profit,0.0027369999999995345,0.0007142857149509,0.0027369999999995345,0.0,9.471599000000001,0.0027369999999995345,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:03:14,SELL,0.0001,94741.66,SHORT,ENTER,0.0,0.1214285714283635,0.0,0.0,9.474166,0.0,0.0,0.0,0.0,-9.474166,9.474166
2024-12-29 10:03:16,BUY,0.0001,94732.0,SHORT,Take Profit,0.0009660000000003493,0.811428571428613,0.0009660000000003493,0.0,9.4732,0.0,0.0,0.0,0.0009660000000003493,0.0,0.0
2024-12-29 10:03:22,BUY,0.0001,94740.86,LONG,ENTER,0.0,1.3228571428574338,0.0,0.0,9.474086,0.0,9.474086,9.474086,0.0,0.0,0.0
2024-12-29 10:03:23,SELL,0.0001,94732.02,LONG,Stop Loss,-0.0008839999999996508,1.3228571428574338,-0.0008839999999996508,0.0,9.474086,-0.0008839999999996508,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:03:24,SELL,0.0001,94732.02,SHORT,ENTER,0.0,1.954285714285756,0.0,0.0,9.473202,0.0,0.0,0.0,0.0,-9.473202,9.473202
2024-12-29 10:03:27,BUY,0.0001,94744.0,SHORT,Stop Loss,-0.0011979999999995926,1.954285714285756,-0.0011979999999995926,0.0,9.473202,0.0,0.0,0.0,-0.0011979999999995926,0.0,0.0
2024-12-29 10:03:33,BUY,0.0001,94744.0,LONG,ENTER,0.0,2.119999999999501,0.0,0.0,9.474400000000001,0.0,9.474400000000001,9.474400000000001,0.0,0.0,0.0
2024-12-29 10:03:47,SELL,0.0001,94745.77,LONG,Take Profit,0.00017700000000040746,0.0,0.00017700000000040746,0.0,9.474400000000001,0.00017700000000040746,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:04:06,SELL,0.0001,94748.37,SHORT,ENTER,0.0,1.0121428571437718,0.0,0.0,9.474837,0.0,0.0,0.0,0.0,-9.474837,9.474837
2024-12-29 10:04:20,BUY,0.0001,94753.57,SHORT,Stop Loss,-0.0005200000000011642,0.0607142857147014,-0.0005200000000011642,0.0,9.474922000000001,0.0,0.0,0.0,-0.0005200000000011642,0.0,0.0
2024-12-29 10:04:46,SELL,0.0001,94753.57,SHORT,ENTER,0.0,0.001428571427823,0.0,0.0,9.475357,0.0,0.0,0.0,0.0,-9.475357,9.475357
2024-12-29 10:04:47,BUY,0.0001,94756.98,SHORT,Stop Loss,-0.00034099999999889405,0.001428571427823,-0.00034099999999889405,0.0,9.475357,0.0,0.0,0.0,-0.00034099999999889405,0.0,0.0
2024-12-29 10:04:55,BUY,0.0001,94758.02,LONG,ENTER,0.0,0.3185714285708464,0.0,0.0,9.475802000000002,0.0,9.475802000000002,9.475802000000002,0.0,0.0,0.0
2024-12-29 10:05:09,SELL,0.0001,94764.34,LONG,Take Profit,0.0006319999999992433,0.4514285714280309,0.0006319999999992433,0.0,9.476434,0.0006319999999992433,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:05:14,SELL,0.0001,94747.8,SHORT,ENTER,0.0,1.632857142856145,0.0,0.0,9.47478,0.0,0.0,0.0,0.0,-9.47478,9.47478
2024-12-29 10:05:28,BUY,0.0001,94732.01,SHORT,Take Profit,0.001579000000000815,1.1285714285716364,0.001579000000000815,0.0,9.4732,0.0,0.0,0.0,0.001579000000000815,0.0,0.0
2024-12-29 10:05:36,BUY,0.0001,94732.01,LONG,ENTER,0.0,0.0007142857139115,0.0,0.0,9.473201,0.0,9.473201,9.473201,0.0,0.0,0.0
2024-12-29 10:05:42,SELL,0.0001,94731.49,LONG,Stop Loss,-5.1999999998952264e-05,0.0378571428560202,-5.1999999998952264e-05,0.0,9.473149000000001,-5.1999999998952264e-05,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:06:20,BUY,0.0001,94728.0,LONG,ENTER,0.0,1.427857142857517,0.0,0.0,9.472800000000001,0.0,9.472800000000001,9.472800000000001,0.0,0.0,0.0
2024-12-29 10:06:34,SELL,0.0001,94728.0,LONG,Take Profit,0.0,0.0,0.0,0.0,9.472800000000001,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:06:35,SELL,0.0001,94728.0,SHORT,ENTER,0.0,0.0007142857139115,0.0,0.0,9.472799,0.0,0.0,0.0,0.0,-9.472799,9.472799
2024-12-29 10:06:36,BUY,0.0001,94728.16,SHORT,Stop Loss,-1.6000000000349248e-05,0.0007142857139115,-1.6000000000349248e-05,0.0,9.472799,0.0,0.0,0.0,-1.6000000000349248e-05,0.0,0.0
2024-12-29 10:06:38,BUY,0.0001,94728.16,LONG,ENTER,0.0,0.0128571428566439,0.0,0.0,9.472816000000002,0.0,9.472816000000002,9.472816000000002,0.0,0.0,0.0
2024-12-29 10:06:39,SELL,0.0001,94744.0,LONG,Take Profit,0.0015839999999996508,0.0128571428566439,0.0015839999999996508,0.0,9.472816000000002,0.0015839999999996508,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:07:21,SELL,0.0001,94750.86,SHORT,ENTER,0.0,0.0007142857139115,0.0,0.0,9.475086000000001,0.0,0.0,0.0,0.0,-9.475086000000001,9.475086000000001
2024-12-29 10:07:22,BUY,0.0001,94750.87,SHORT,Stop Loss,-9.99999999476131e-07,0.0007142857139115,-9.99999999476131e-07,0.0,9.475086000000001,0.0,0.0,0.0,-9.99999999476131e-07,0.0,0.0
2024-12-29 10:07:25,BUY,0.0001,94750.87,LONG,ENTER,0.0,0.001428571427823,0.0,0.0,9.475087,0.0,9.475087,9.475087,0.0,0.0,0.0
2024-12-29 10:07:27,SELL,0.0001,94750.86,LONG,Stop Loss,-9.99999999476131e-07,0.0021428571417345,-9.99999999476131e-07,0.0,9.475086000000001,-9.99999999476131e-07,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:07:31,BUY,0.0001,94750.87,LONG,ENTER,0.0,0.002857142855646,0.0,0.0,9.475087,0.0,9.475087,9.475087,0.0,0.0,0.0
2024-12-29 10:07:49,SELL,0.0001,94750.86,LONG,Stop Loss,-9.99999999476131e-07,0.002857142855646,-9.99999999476131e-07,0.0,9.475087,-9.99999999476131e-07,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:07:51,SELL,0.0001,94750.86,SHORT,ENTER,0.0,0.002857142855646,0.0,0.0,9.475086000000001,0.0,0.0,0.0,0.0,-9.475086000000001,9.475086000000001
2024-12-29 10:07:56,BUY,0.0001,94750.87,SHORT,Stop Loss,-9.99999999476131e-07,0.001428571427823,-9.99999999476131e-07,0.0,9.475086000000001,0.0,0.0,0.0,-9.99999999476131e-07,0.0,0.0
2024-12-29 10:08:07,BUY,0.0001,94750.87,LONG,ENTER,0.0,0.0007142857139115,0.0,0.0,9.475087,0.0,9.475087,9.475087,0.0,0.0,0.0
2024-12-29 10:08:10,SELL,0.0001,94737.12,LONG,Stop Loss,-0.0013750000000000001,0.9828571428567686,-0.0013750000000000001,0.0,9.473712,-0.0013750000000000001,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:08:19,BUY,0.0001,94731.99,LONG,ENTER,0.0,3.616428571428904,0.0,0.0,9.473199000000001,0.0,9.473199000000001,9.473199000000001,0.0,0.0,0.0
2024-12-29 10:08:33,SELL,0.0001,94732.0,LONG,Take Profit,9.99999999476131e-07,0.0,9.99999999476131e-07,0.0,9.473199000000001,9.99999999476131e-07,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:08:51,SELL,0.0001,94731.92,SHORT,ENTER,0.0,0.0057142857144104,0.0,0.0,9.473192000000001,0.0,0.0,0.0,0.0,-9.473192000000001,9.473192000000001
2024-12-29 10:08:52,BUY,0.0001,94730.8,SHORT,Take Profit,0.00011199999999953435,0.0857142857140778,0.00011199999999953435,0.0,9.473080000000001,0.0,0.0,0.0,0.00011199999999953435,0.0,0.0
2024-12-29 10:09:07,BUY,0.0001,94739.94,LONG,ENTER,0.0,0.6528571428571013,0.0,0.0,9.473994000000001,0.0,9.473994000000001,9.473994000000001,0.0,0.0,0.0
2024-12-29 10:09:08,SELL,0.0001,94746.31,LONG,Take Profit,0.0006369999999995344,0.6528571428571013,0.0006369999999995344,0.0,9.473994000000001,0.0006369999999995344,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:10:13,SELL,0.0001,94805.54,SHORT,ENTER,0.0,1.5807142857146184,0.0,0.0,9.480554,0.0,0.0,0.0,0.0,-9.480554,9.480554
2024-12-29 10:10:16,BUY,0.0001,94788.01,SHORT,Take Profit,0.0017529999999998838,1.713571428571803,0.0017529999999998838,0.0,9.479184,0.0,0.0,0.0,0.0017529999999998838,0.0,0.0
2024-12-29 10:10:23,BUY,0.0001,94816.0,LONG,ENTER,0.0,3.845000000000125,0.0,0.0,9.4816,0.0,9.4816,9.4816,0.0,0.0,0.0
2024-12-29 10:10:37,SELL,0.0001,94819.35,LONG,Take Profit,0.0003350000000005821,0.0985714285717611,0.0003350000000005821,0.0,9.481462,0.0003350000000005821,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:10:39,BUY,0.0001,94819.35,LONG,ENTER,0.0,0.4364285714296524,0.0,0.0,9.481935000000002,0.0,9.481935000000002,9.481935000000002,0.0,0.0,0.0
2024-12-29 10:10:53,SELL,0.0001,94821.24,LONG,Take Profit,0.0001889999999999418,0.0014285714299018,0.0001889999999999418,0.0,9.481935000000002,0.0001889999999999418,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:11:01,SELL,0.0001,94819.92,SHORT,ENTER,0.0,0.2292857142861716,0.0,0.0,9.481992,0.0,0.0,0.0,0.0,-9.481992,9.481992
2024-12-29 10:11:04,BUY,0.0001,94821.23,SHORT,Stop Loss,-0.00013099999999976718,0.2292857142861716,-0.00013099999999976718,0.0,9.481992,0.0,0.0,0.0,-0.00013099999999976718,0.0,0.0
2024-12-29 10:11:06,BUY,0.0001,94821.23,LONG,ENTER,0.0,0.3228571428574339,0.0,0.0,9.482123,0.0,9.482123,9.482123,0.0,0.0,0.0
2024-12-29 10:11:07,SELL,0.0001,94830.0,LONG,Take Profit,0.0008770000000004075,0.9492857142862964,0.0008770000000004075,0.0,9.483,0.0008770000000004075,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:11:28,SELL,0.0001,94849.07,SHORT,ENTER,0.0,3.442857142854856,0.0,0.0,9.484907000000002,0.0,0.0,0.0,0.0,-9.484907000000002,9.484907000000002
2024-12-29 10:11:41,BUY,0.0001,94825.04,SHORT,Take Profit,0.002403000000001339,2.216428571429528,0.002403000000001339,0.0,9.482504,0.0,0.0,0.0,0.002403000000001339,0.0,0.0
2024-12-29 10:12:33,BUY,0.0001,94798.9,LONG,ENTER,0.0,0.2078571428594711,0.0,0.0,9.47989,0.0,9.47989,9.47989,0.0,0.0,0.0
2024-12-29 10:12:38,SELL,0.0001,94790.87,LONG,Stop Loss,-0.0008029999999998837,0.5935714285743805,-0.0008029999999998837,0.0,9.480023,-0.0008029999999998837,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:12:43,BUY,0.0001,94816.0,LONG,ENTER,0.0,2.592142857145518,0.0,0.0,9.4816,0.0,9.4816,9.4816,0.0,0.0,0.0
2024-12-29 10:12:55,SELL,0.0001,94798.8,LONG,Stop Loss,-0.001719999999999709,3.064285714287377,-0.001719999999999709,0.0,9.480723,-0.001719999999999709,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:13:28,BUY,0.0001,94812.0,LONG,ENTER,0.0,0.0007142857149509,0.0,0.0,9.479880000000001,0.0,9.479880000000001,9.479880000000001,0.0,0.0,0.0
2024-12-29 10:13:43,SELL,0.0001,94819.07,LONG,Take Profit,0.0007070000000006985,0.5092857142891651,0.0007070000000006985,0.0,9.481907000000001,0.0007070000000006985,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:13:49,SELL,0.0001,94819.06,SHORT,ENTER,0.0,0.0028571428598037,0.0,0.0,9.481906,0.0,0.0,0.0,0.0,-9.481906,9.481906
2024-12-29 10:13:50,BUY,0.0001,94819.07,SHORT,Stop Loss,-1.0000000009313226e-06,0.0028571428598037,-1.0000000009313226e-06,0.0,9.481906,0.0,0.0,0.0,-1.0000000009313226e-06,0.0,0.0
2024-12-29 10:14:00,BUY,0.0001,94821.82,LONG,ENTER,0.0,0.1971428571435223,0.0,0.0,9.482182000000002,0.0,9.482182000000002,9.482182000000002,0.0,0.0,0.0
2024-12-29 10:14:01,SELL,0.0001,94832.13,LONG,Take Profit,0.0010309999999997671,0.9335714285719277,0.0010309999999997671,0.0,9.483213000000001,0.0010309999999997671,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:15:05,SELL,0.0001,94879.99,SHORT,ENTER,0.0,4.076428571428031,0.0,0.0,9.487999,0.0,0.0,0.0,0.0,-9.487999,9.487999
2024-12-29 10:15:16,BUY,0.0001,94854.26,SHORT,Take Profit,0.002573000000001048,2.809285714285839,0.002573000000001048,0.0,9.485426,0.0,0.0,0.0,0.002573000000001048,0.0,0.0
2024-12-29 10:16:02,BUY,0.0001,94850.24,LONG,ENTER,0.0,0.0014285714299018,0.0,0.0,9.485024000000001,0.0,9.485024000000001,9.485024000000001,0.0,0.0,0.0
2024-12-29 10:16:16,SELL,0.0001,94849.21,LONG,Stop Loss,-0.0001029999999998836,0.0735714285713454,-0.0001029999999998836,0.0,9.484921000000002,-0.0001029999999998836,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:16:42,BUY,0.0001,94831.56,LONG,ENTER,0.0,1.1107142857144936,0.0,0.0,9.483156000000001,0.0,9.483156000000001,9.483156000000001,0.0,0.0,0.0
2024-12-29 10:16:50,SELL,0.0001,94827.61,LONG,Stop Loss,-0.000394999999999709,0.255714285713371,-0.000394999999999709,0.0,9.483155,-0.000394999999999709,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:16:56,SELL,0.0001,94827.61,SHORT,ENTER,0.0,0.2835714285704723,0.0,0.0,9.482761,0.0,0.0,0.0,0.0,-9.482761,9.482761
2024-12-29 10:17:00,BUY,0.0001,94820.36,SHORT,Take Profit,0.0007250000000000001,0.8007142857137036,0.0007250000000000001,0.0,9.482036,0.0,0.0,0.0,0.0007250000000000001,0.0,0.0
2024-12-29 10:17:21,BUY,0.0001,94820.37,LONG,ENTER,0.0,0.002857142855646,0.0,0.0,9.482037,0.0,9.482037,9.482037,0.0,0.0,0.0
2024-12-29 10:17:27,SELL,0.0001,94838.98,LONG,Take Profit,0.0018610000000000584,1.330714285713579,0.0018610000000000584,0.0,9.483898,0.0018610000000000584,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:18:27,SELL,0.0001,94880.0,SHORT,ENTER,0.0,0.0007142857139115,0.0,0.0,9.487999,0.0,0.0,0.0,0.0,-9.487999,9.487999
2024-12-29 10:18:30,BUY,0.0001,94880.0,SHORT,Take Profit,0.0,0.0,0.0,0.0,9.487999,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29 10:18:51,BUY,0.0001,94880.0,LONG,ENTER,0.0,0.0007142857139115,0.0,0.0,9.488000000000001,0.0,9.488000000000001,9.488000000000001,0.0,0.0,0.0
